0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-34.26372097513108,24.064792175972684,-5.101064766003468,-0.4605000780836348,-6.622376074611784,-4.714655521392693,-3.075939662050512,0.01375539479233082,-1.0653449107928743,-7.09656319943301,1.2490179090464075,-4.156666575481485,-0.048699786195399046,1.9685082125607551,0.9328993221147854,-4.001139088350373
-27.76570474413651,31.783109935422548,-4.359555854171893,0.5146236896440022,-6.828142381420841,-5.774207454615151,-3.4311905078272655,0.011173757843026258,-2.0255529658387985,-8.973418551025363,1.8534350441540648,-3.3085869345700463,-0.11267670832306374,1.40558009956903,1.0251958333835474,-3.96214495539113
77.11508193790145,74.68685551555623,4.184727283638635,8.011881834259428,8.473116379809818,-1.8716788659670083,-10.52042397969093,-19.815584837997232,-12.988809471785082,16.96205373042882,0.40636252640415116,12.721465318110518,-5.503187699529582,-0.14437725579634503,-8.227837881943225,16.21690975602709
97.33032645981595,-4.313676570492447,-13.812492372528645,-4.560419484764186,-7.400000330653624,7.0813269069130556,-16.193276586072773,-8.763990844762464,16.95661693076324,7.9739015159278965,-6.972558797110214,-8.444666133031227,-6.0370228504341386,23.30667809008696,1.9189876864550972,-2.7780390085211204
40.14195145797307,-7.41751842590144,-8.108872162582436,-5.897633979970295,3.191486825550192,-4.401413088858586,5.609168281391085,-20.557160941823675,-1.2580268342376795,0.60144765555509,3.2886641701438446,-2.221060520280268,-5.386745721724867,4.90210062291534,-4.152384062353068,-5.589127303176394
29.59957544953242,-8.181430800203843,-10.96620489032529,-4.092543767274873,4.829945513772002,-9.18137295836884,9.646665507103783,-17.77857467785089,-2.1261266419825238,5.717871041056275,0.849378008459166,-4.820941581397518,-2.067425518220519,6.795494229606526,-1.7300308326391447,-5.225226990453494
12.757477197246716,43.50946758777698,-0.5550452265162222,0.978701144452203,6.599740669772005,-1.2100798548152172,-3.756795294946231,-18.412824332304833,-8.674780143429711,20.43616604621892,-7.242033841118464,9.654718376937701,5.067429581993547,-4.378379344762148,-3.161665117842776,10.360978083467469
-39.91416564765367,-11.180654199417209,-12.080185408470378,-5.256466412562272,2.2347797789215305,-0.7042835625795019,3.6825208876955546,-3.4044395523807216,2.7920336241967045,3.2406620595181224,0.9818453773952462,-1.8695323513107243,-3.2102265525050186,-0.17865363534270062,-1.6842862872554958,-1.4488571270005164
3.648117876725277,40.24082672413066,-2.966557555332331,0.7788048186219886,-10.75110665285482,0.25688124702454906,-16.255833581788224,-4.422441235784875,8.573153544347319,1.6726578751693422,-15.56508980874726,-4.336190675549836,6.4829057154483944,11.893918625516847,12.09199363403262,5.270163398954799
-1.0647878136871958,-11.056338893625226,-11.504244520611588,-3.8989912320463285,1.8992817574748435,-2.5415689182656376,1.3655050439692968,-11.925097910256289,-1.168968993711923,1.8322876547472744,0.23786332979653274,-5.651207386499926,-1.4781920137603928,-0.8192264931198366,-2.23319831994913,-3.7267133687345693
